appid,name,banner,woke,description
549180,"Army Men: Toys in Space","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/549180/header_292x136.jpg?t=1568749606",1,"Contains no Woke content."
694500,"Army Men RTS","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/694500/header_292x136.jpg?t=1568748488",1,"Contains no Woke content."
549170,"Army Men II","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/549170/header_292x136.jpg?t=1568749557",1,"Contains no Woke content."
549160,"Army Men","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/549160/header_292x136.jpg?t=1568749268",1,"Contains no Woke content."
3590,"Plants vs. Zombies GOTY Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3590/header_292x136.jpg?t=1738970324",1,"Contains no Woke content."
610360,"Zup! Zero","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/610360/header_292x136.jpg?t=1674747696",1,"Contains no Woke content."
566160,"Zup! 6","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/566160/header_292x136.jpg?t=1674747451",1,"Contains no Woke content."
645090,"Zup! 5","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/645090/header_292x136.jpg?t=1674747380",1,"Contains no Woke content."
591420,"Zup! 4","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/591420/header_292x136.jpg?t=1674746703",1,"Contains no Woke content."
575640,"Zup! 3","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/575640/header_292x136.jpg?t=1674746592",1,"Contains no Woke content."
562220,"Zup! 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/562220/header_292x136.jpg?t=1674746262",1,"Contains no Woke content."
533300,"Zup!","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/533300/header_292x136.jpg?t=1674745921",1,"Contains no Woke content."
375770,"Quantum Conscience","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/375770/header_292x136.jpg?t=1582826217",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
301380,"Date Warp","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/301380/header_292x136.jpg?t=1667001013",0,"Contains subtly pro-LGBTQ+ messaging. One possible ending involves the player character in a polyamorous relationship."
397270,"A Kiss For The Petals - Remembering How We Met","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/397270/header_292x136.jpg?t=1725524548",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is a lesbian. Features homosexual characters and a homosexual romantic relationship."
1253920,"Rogue Legacy 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1253920/header_292x136.jpg?t=1710829748",0,"Contains subtly pro-LGBTQ+ messaging. The Gay character trait has been replaced by the Nature character trait, which now includes bisexuality."
241600,"Rogue Legacy","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/241600/header_292x136.jpg?t=1698842801",0,"Contains subtly pro-LGBTQ+ messaging. Gay character trait - Switches the Knight and Lady statue benefits and makes the player character's lover the same sex as the player character."
310080,"Hatoful Boyfriend","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/310080/header_292x136.jpg?t=1671034322",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
441440,"Sometimes Always Monsters","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/441440/header_292x136.jpg?t=1729528132",-1,"Contains overtly pro-LGBTQ+ messaging. Contains overtly pro-DEI messaging. Homosexual player character option. Trans characters can be imported. Most npcs are diverse females. Anti-male dialogue."
274310,"Always Sometimes Monsters","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/274310/header_292x136.jpg?t=1733936599",-1,"Contains overtly pro-LGBTQ+ messaging. Homosexual and trans player character options. Heavy social commentary. A minor npc is trans and provides commentary on gender identity."
303430,"Roundabout","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/303430/header_292x136.jpg?t=1731386081",-1,"Contains overtly pro-LGBTQ+ messaging. Features LGBTQ+ characters. The player is a lesbian who struggles to drive in a straight line. Her girlfriend ultimately says she'll accept her for who she is."
259680,"Tales of Maj'Eyal","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/259680/header_292x136.jpg?t=1660605732",0,"Contains subtly pro-LGBTQ+ messaging. Optional homosexual romance."
416870,"Kitty Powers' Love Life","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/416870/header_292x136.jpg?t=1667128773",-1,"Contains overtly pro-LGBTQ+ messaging. Features many LGBTQ+ characters and interactions."
285740,"Kitty Powers' Matchmaker","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/285740/header_292x136.jpg?t=1667128887",-1,"Contains overtly pro-LGBTQ+ messaging. Features many LGBTQ+ characters and interactions."
1466860,"Age of Empires IV: Anniversary Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1466860/header_292x136.jpg?t=1724793729",0,"Contains subtly pro-DEI messaging. Shows women in historically inaccurate roles, performing labor tasks like mining and construction alongside men."
933110,"Age of Empires III: Definitive Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/933110/header_292x136.jpg?t=1691530205",-1,"Contains overtly pro-DEI and overtly anti-colonialism messaging. A developer note displayed upon launch states how 'problematic and harmful' aspects of the original game have been changed."
813780,"Age of Empires II: Definitive Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/813780/header_292x136.jpg?t=1731939100",0,"Contains subtly pro-DEI messaging. The Return of Rome dlc adds female villagers who are shown in historically inaccurate roles, performing labor tasks like mining and construction alongside men."
1017900,"Age of Empires: Definitive Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1017900/header_292x136.jpg?t=1688053940",1,"Contains no Woke content."
266840,"Age of Mythology: Extended Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/266840/header_292x136.jpg?t=1726236507",0,"Contains subtly pro-DEI messaging. Shows women in historically inaccurate roles, performing labor tasks like mining and construction alongside men."
221380,"Age of Empires II (Retired)","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/221380/header_292x136.jpg?t=1705596928",0,"Contains subtly pro-DEI messaging. Shows women in historically inaccurate roles, performing labor tasks like mining and construction alongside men."
2732960,"Command & Conquer™ Generals Zero Hour","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2732960/header_292x136.jpg?t=1738077999",1,"Contains no Woke content."
2229870,"Command & Conquer™ Generals","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2229870/header_292x136.jpg?t=1738077970",1,"Contains no Woke content."
2229850,"Command & Conquer Red Alert™ 2 and Yuri’s Revenge™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2229850/header_292x136.jpg?t=1738077874",1,"Contains no Woke content."
2229840,"Command & Conquer Red Alert™, Counterstrike™ and The Aftermath™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2229840/header_292x136.jpg?t=1738708460",1,"Contains no Woke content."
2229890,"Command & Conquer Renegade™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2229890/header_292x136.jpg?t=1738077929",1,"Contains no Woke content."
1213210,"Command & Conquer™ Remastered Collection","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1213210/header_292x136.jpg?t=1659021785",1,"Contains no Woke content."
2229830,"Command & Conquer™ and The Covert Operations™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2229830/header_292x136.jpg?t=1738957170",1,"Contains no Woke content."
2229880,"Command & Conquer™ Tiberian Sun™ and Firestorm™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2229880/header_292x136.jpg?t=1738957176",1,"Contains no Woke content."
47700,"Command & Conquer™ 4 Tiberian Twilight","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/47700/header_292x136.jpg?t=1738962043",1,"Contains no Woke content."
356580,"Aerannis","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/356580/header_292x136.jpg?t=1695548174",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is trans. The intro screens show characters with birth status and gender ID."
384550,"Painters Guild","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/384550/header_292x136.jpg?t=1728582539",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual player character option. Multiple homosexual npcs."
368500,"Assassin's Creed® Syndicate","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/368500/header_292x136.jpg?t=1728575108",-1,"Contains overtly pro-DEI and overtly pro-LGBTQ+ messaging. According to the official AC Tumblr account, the male player character is bisexual. Ned Wynert is trans. Diversity disclaimer on startup."
866800,"The Walking Dead: The Final Season","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/866800/header_292x136.jpg?t=1729703141",0,"Contains subtly pro-LGBTQ+ messaging. Multiple minor LGBTQ+ npcs. Optional homosexual romance. According to writer Mary Kenney, the player character is bi."
261030,"The Walking Dead: Season Two","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/261030/header_292x136.jpg?t=1729703055",0,"Contains subtly pro-LGBTQ+ messaging. Multiple minor LGBTQ+ npcs. According to writer Mary Kenney, the player character is bi."
206420,"Saints Row IV: Re-Elected","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/206420/header_292x136.jpg?t=1725437675",0,"Contains subtly pro-LGBTQ+ messaging. During character creation, all options remain available despite one's choice of male or female, including unrestricted voice options. Homosexual romance options."
329430,"State of Decay: YOSE","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/329430/header_292x136.jpg?t=1701649701",0,"Contains subtly pro-LGBTQ+ messaging. Two gay characters, one of whom is playable. Light social commentary. Dialogue includes commentary on their experiences as homosexuals."
241540,"State of Decay","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/241540/header_292x136.jpg?t=1573205685",0,"Contains subtly pro-LGBTQ+ messaging. Two gay characters, one of whom is playable. Light social commentary. Dialogue includes commentary on their experiences as homosexuals."
978300,"Saints Row®: The Third™ Remastered","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/978300/header_292x136.jpg?t=1725434774",0,"Contains subtly pro-LGBTQ+ messaging. During character creation, all options remain available despite one's choice of male or female, including unrestricted voice options."
55230,"Saints Row: The Third","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/55230/header_292x136.jpg?t=1725434603",0,"Contains subtly pro-LGBTQ+ messaging. During character creation, all options remain available despite one's choice of male or female, including unrestricted voice options."
6920,"Deus Ex: Invisible War","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/6920/header_292x136.jpg?t=1726596797",0,"Contains subtly pro-LGBTQ+ and subtly pro-Transhumanism messaging. Optional homosexual interaction. The player character is augmented with nanotechnology, which is a major part of gameplay."
294860,"Valkyria Chronicles™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294860/header_292x136.jpg?t=1709293968",0,"Contains subtly pro-LGBTQ+ messaging. Multiple minor LGBTQ+ npcs. Squad members can have a Potential indicating their preference for members of the same sex. They have voice lines showcasing this too."
853450,"Nevergrind Online","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/853450/header_292x136.jpg?t=1733601971",1,"Contains no Woke content."
1637730,"Crystal Project","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1637730/header_292x136.jpg?t=1729469294",0,"Contains subtly pro-LGBTQ+ messaging. There is an npc who offers gender change services. There is also an achievement for utilizing this service called Gender Changed."
1714420,"Fursan al-Aqsa: The Knights of the Al-Aqsa Mosque","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1714420/header_292x136.jpg?t=1733370359",1,"Contains no Woke content."
1922960,"Labyrinth of Zangetsu","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1922960/header_292x136.jpg?t=1727253537",1,"Contains no Woke content."
1876890,"Wandering Sword","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1876890/header_292x136.jpg?t=1731290742",1,"Contains no Woke content."
12210,"Grand Theft Auto IV: The Complete Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/12210/header_292x136.jpg?t=1721061564",0,"Contains subtly pro-LGBTQ+ messaging. Multiple LGBTQ+ minor npcs. The Ballad of Gay Tony dlc features a gay couple."
12200,"Bully: Scholarship Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/12200/header_292x136.jpg?t=1723486156",-1,"Contains overtly pro-LGBTQ+ messaging. The player character can kiss other boys. There is an achievement for doing so called Over the Rainbow."
7110,"Jade Empire™: Special Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/7110/header_292x136.jpg?t=1729270453",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
1523990,"Vampire: The Masquerade — Sins of the Sires","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1523990/header_292x136.jpg?t=1734034665",-1,"Contains overtly pro-LGBTQ+ messaging. LGBTQ+ player character options including non-binary, androgynous, gay, bisexual, queer, or ace."
2600,"Vampire: The Masquerade - Bloodlines","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2600/header_292x136.jpg?t=1604376441",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options. Same-sex flirting options depending on player choices."
288470,"Fable Anniversary","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/288470/header_292x136.jpg?t=1577393306",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance and marriage options. Optional polyamory/polygamy."
1410710,"Democracy 4","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1410710/header_292x136.jpg?t=1679835311",-1,"Contains overtly pro-LGBTQ+ messaging. From the Feb. 3, 2021 update notes: Gender Transition Act - Studies have shown that transition is the best method currently available to treat gender dysphoria."
245470,"Democracy 3","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/245470/header_292x136.jpg?t=1728241133",0,"Contains subtly pro-DEI and subtly pro-climate action messaging. Various social justice and representation policies. Various green tech initiatives all described as being helpful for the environment."
2000210,"Mythwrecked: Ambrosia Island","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2000210/header_292x136.jpg?t=1733587145",-1,"Contains overtly pro-DEI messaging. Race swaps multiple Greek gods and gives them contemporary fashion designs."
1284210,"Guild Wars 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1284210/header_292x136.jpg?t=1731549758",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple LGBTQ+ characters and interactions including multiple trans characters. Forced, positive dialogue about transitioning."
294100,"RimWorld","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294100/header_292x136.jpg?t=1734154189",-1,"Contains overtly pro-LGBTQ+ and subtly pro-Transhumanist messaging. Possible colonist traits include gay, bi, asexual, or transhumanist. There are two trans childhood backstories."
39210,"FINAL FANTASY XIV Online","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/39210/header_292x136.jpg?t=1738089746",0,"Contains subtly pro-LGBTQ+ messaging. Multiple minor LGBTQ+ npcs. Marriage possible between any two players. Cross-dressing options. A minor npc engages in cross-dressing in a humorous way."
326950,"Sword of Asumi","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/326950/header_292x136.jpg?t=1711204795",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
312970,"My Ex-Boyfriend the Space Tyrant","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/312970/header_292x136.jpg?t=1730915224",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is gay. Features a story about gay characters and interactions."
293920,"Spirited Heart Deluxe","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/293920/header_292x136.jpg?t=1727724299",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
251990,"Long Live The Queen","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/251990/header_292x136.jpg?t=1736618263",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance option. This outcome is only evident in one of the game's possible epilogues."
47890,"The Sims™ 3","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/47890/header_292x136.jpg?t=1738703889",0,"Contains subtly pro-LGBTQ+ messaging. The player can make sims engage in romantic interactions regardless of their individual gender preferences."
232430,"Gone Home","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/232430/header_292x136.jpg?t=1726593929",-1,"Contains overtly pro-LGBTQ+ messaging. Heavy social commentary. Features a LGBTQ+ coming out story."
263520,"Enola","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/263520/header_292x136.jpg?t=1614780716",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is a lesbian. Features the player character's relationship with her girlfriend."
409920,"Brilliant Shadows - Part One of the Book of Gray Magic","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/409920/header_292x136.jpg?t=1570220969",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is a lesbian."
543980,"Zombie Exodus: Safe Haven","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/543980/header_292x136.jpg?t=1734032095",0,"Contains subtly pro-LGBTQ+ messaging. Gay, bi, or asexual player character and romance options."
411570,"Zombie Exodus","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/411570/header_292x136.jpg?t=1734026157",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
416640,"Diabolical","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/416640/header_292x136.jpg?t=1734114840",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual or bisexual romance options."
397780,"A Wise Use of Time","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/397780/header_292x136.jpg?t=1734114949",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual or bisexual romance options."
318310,"Choice of the Deathless","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/318310/header_292x136.jpg?t=1734115238",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
339350,"Choice of Robots","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/339350/header_292x136.jpg?t=1734025689",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
1629210,"Tales Of Aravorn: An Elven Marriage","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1629210/header_292x136.jpg?t=1713618616",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
257970,"Loren The Amazon Princess","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/257970/header_292x136.jpg?t=1711635666",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
333390,"Tales of Aravorn: Seasons Of The Wolf","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/333390/header_292x136.jpg?t=1686552736",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
317300,"Roommates","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/317300/header_292x136.jpg?t=1724147967",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
47810,"Dragon Age: Origins - Ultimate Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/47810/header_292x136.jpg?t=1706729390",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual and polyamorous romance options."
746400,"Speed Dating for Ghosts","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/746400/header_292x136.jpg?t=1617835652",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple non-binary npcs that use they/them pronouns."
270310,"Dominique Pamplemousse","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/270310/header_292x136.jpg?t=1478023213",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is described as having an ambiguous gender and uses they/them pronouns according to the game's website."
1151340,"Fallout 76","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1151340/header_292x136.jpg?t=1733444184",-1,"Contains overtly pro-LGBTQ+ messaging. Pride flags and player icons. Multiple LGBTQ+ npcs and interactions, including non-binary npcs that use they/them pronouns."
247080,"Crypt of the NecroDancer","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/247080/header_292x136.jpg?t=1738776920",0,"Contains subtly pro-LGBTQ+ messaging. The game's artist Ted Martens has described the character Bolt as being genderqueer and not fully identifying male or female."
613830,"CHRONO TRIGGER®","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/613830/header_292x136.jpg?t=1719545360",0,"Contains subtly pro-LGBTQ+ messaging. The minor npc Flea is a male cross-dresser that uses feminine pronouns in Japanese. This character comments on the male vs female distinction not mattering."
1172470,"Apex Legends™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1172470/header_292x136.jpg?t=1736940058",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple LGBTQ+ characters. Catalyst is trans. Bloodhound is non-binary and uses they/them pronouns."
237930,"Transistor","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/237930/header_292x136.jpg?t=1729113992",-1,"Contains overtly pro-LGBTQ+ messaging. Npcs can have X gender, such as the npc Bailey Gilande."
1585130,"VERSUS: The Deathscapes","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1585130/header_292x136.jpg?t=1734034683",-1,"Contains overtly pro-LGBTQ+ messaging. LGBTQ+ player character options including gay, bi, pan, or ace. Dozens of gender identification options."
568610,"VERSUS: The Elite Trials","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/568610/header_292x136.jpg?t=1734032383",-1,"Contains overtly pro-LGBTQ+ messaging. Non-binary player character option."
396230,"VERSUS: The Lost Ones","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/396230/header_292x136.jpg?t=1734026058",-1,"Contains overtly pro-LGBTQ+ messaging. Non-binary player character options including transgender, intersex, or a non-categorizable gender identity."
1343400,"RuneScape ®","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1343400/header_292x136.jpg?t=1736164679",-1,"Contains overtly pro-LGBTQ+ messaging. The event titled Tales of Pride features LGBTQ+ characters and interactions, a pride flag banner, and a rainbow cosmetic item."
1400870,"When The Night Comes","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1400870/header_292x136.jpg?t=1680275413",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection. Features LGBTQ+ characters and interactions including a non-binary npc that uses they/them pronouns. Homosexual romance and polyamory options."
1222730,"STAR WARS™: Squadrons","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1222730/header_292x136.jpg?t=1734376982",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Keo Venzee is non-binary and uses they/them pronouns. This character also wears a helmet with the non-binary flag colors on it."
763930,"Tally Ho","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/763930/header_292x136.jpg?t=1734037759",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple LGBTQ+ player character options including non-binary, gay, bi, or poly."
1010970,"Dead Wishes","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1010970/header_292x136.jpg?t=1565553420",-1,"Contains overtly pro-LGBTQ+ messaging. The player character uses they/them pronouns. LGBTQ+ 
romance options."
614570,"Dishonored®: Death of the Outsider™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/614570/header_292x136.jpg?t=1705940058",0,"Contains subtly pro-LGBTQ+. An audiograph reveals the player character is bisexual and previously had a lesbian lover."
403640,"Dishonored 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/403640/header_292x136.jpg?t=1726161101",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple LGBTQ+ characters including one who is trans."
205100,"Dishonored","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/205100/header_292x136.jpg?t=1726757539",0,"Contains subtly pro-DEI messaging. The dlcs inject females into various groups for the sake of diversity. See the link for developer comments."
485460,"The Banner Saga 3","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/485460/header_292x136.jpg?t=1642181012",1,"Contains no Woke content."
281640,"The Banner Saga 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/281640/header_292x136.jpg?t=1642180902",1,"Contains no Woke content."
237990,"The Banner Saga","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/237990/header_292x136.jpg?t=1650912084",1,"Contains no Woke content."
1425760,"Pulling No Punches","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1425760/header_292x136.jpg?t=1727121139",-1,"Contains overtly anti-free speech messaging. Heavy social commentary. Propagates false information about the efficacy of wearing paper masks to prevent the spread of aerosolized, oil-capsid virions."
214950,"Total War: ROME II - Emperor Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/214950/header_292x136.jpg?t=1689855991",-1,"Contains overtly pro-DEI messaging. Historically inaccurate female generals/combatants. More information at the link below."
2645580,"Free Stars: The Ur-Quan Masters","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2645580/header_292x136.jpg?t=1715228585",1,"Contains no Woke content."
1343370,"Old School RuneScape","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1343370/header_292x136.jpg?t=1702553709",-1,"Contains overtly pro-LGBTQ+ messaging. There is a Pride Event which features LGBTQ+ characters and a Pride march. Uses body type A and B in place of male/female. Pronoun selection including they/them."
812140,"Assassin's Creed® Odyssey","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/812140/header_292x136.jpg?t=1736257794",-1,"Contains overtly pro-DEI and overtly pro-LGBTQ+ messaging. Female player character option despite historical inaccuracy. One of the opening screens is a diversity disclaimer."
39510,"Gothic II: Gold Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/39510/header_292x136.jpg?t=1727858765",1,"Contains no Woke content."
453910,"Love is Dead","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/453910/header_292x136.jpg?t=1594762534",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them."
948740,"AI: The Somnium Files","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/948740/header_292x136.jpg?t=1715701144",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple LGBTQ+ characters. The npc Mama identifies as gender neutral and uses she/her pronouns despite being born male."
974910,"Magical Diary: Wolf Hall","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/974910/header_292x136.jpg?t=1730751083",-1,"Contains overtly pro-LGBTQ+ messaging. Homosexual romance options. The npc Blaise is non-binary and says 'I don’t prefer either. They’re both me.'"
910630,"Arcade Spirits","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/910630/header_292x136.jpg?t=1737474739",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including they/them. The npc Ashley says: 'I don’t see myself as 100% woman nor 100% man…It’s not as simple as man or woman, male or female.'"
38410,"Fallout 2: A Post Nuclear Role Playing Game","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/38410/header_292x136.jpg?t=1572025546",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options. Whether the player character is male or female, the npcs Davin and Miria can be romanced and married."
987840,"Expeditions: Rome","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/987840/header_292x136.jpg?t=1725000985",-1,"Contains overtly pro-DEI messaging. Historically inaccurate female combatants. Bestia is also improbable. The Roman Republic was not known for freeing slaves/gladiators. Females did not fight males."
530320,"Wandersong","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/530320/header_292x136.jpg?t=1728309447",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is non-binary and goes by any pronouns (see link below). The npc Ash is non-binary and uses they/them pronouns."
421170,"Indivisible","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/421170/header_292x136.jpg?t=1677520885",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Ginseng is non-binary and uses they/them pronouns."
1018850,"Smile For Me","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1018850/header_292x136.jpg?t=1731689706",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Tim Tam is non-binary and uses they/them pronouns."
322330,"Don't Starve Together","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/322330/header_292x136_alt_assets_47.jpg?t=1738877973",-1,"Contains overtly pro-LGBTQ+ messaging. The character WX-78 is non-binary, uses they/them pronouns, and uses the honorific Mx. WX-78 was not originally designed non-binary but changed due to feedback."
